,d,F,T_i,A,p_e,a_opt,rev
575,1,5,8,8,0.02,8,2.4866375128205127
576,1,5,8,9,0.02,8,2.339006725791855
577,1,5,8,10,0.02,8,2.2077403660130717
578,1,6,8,5,0.02,8,3.6807424876456873
579,1,6,8,6,0.02,8,3.4169016785880792
580,1,6,8,7,0.02,8,3.188096523636364
581,1,6,8,8,0.02,8,2.987764137062937
582,1,6,8,9,0.02,8,2.8108959167420813
583,1,6,8,10,0.02,8,2.653599519758673
584,1,7,8,5,0.02,8,4.295967507692307
585,1,7,8,6,0.02,8,3.988354997668998
586,1,7,8,7,0.02,8,3.7216767820979024
587,1,7,8,8,0.02,8,3.4882354190209792
588,1,7,8,9,0.02,8,3.282159008802962
589,1,7,8,10,0.02,8,3.0988900285570637
590,1,8,8,5,0.02,8,4.911105723076925
591,1,8,8,6,0.02,8,4.559598171428572
592,1,8,8,7,0.02,8,4.254935145423466
593,1,8,8,8,0.02,8,3.9883059637606832
594,1,8,8,9,0.02,8,3.7529786485890586
595,1,8,8,10,0.02,8,3.5437254753507927
596,1,9,8,5,0.02,8,5.526243938461539
597,1,9,8,6,0.02,8,5.130797942857144
598,1,9,8,7,0.02,8,4.78807808
599,1,9,8,8,0.02,8,4.488185179300699
600,1,9,8,9,0.02,8,4.223543241661868
601,1,9,8,10,0.02,8,3.9882609451254627
602,1,10,8,5,0.02,8,6.141382153846155
603,1,10,8,6,0.02,8,5.7019977142857154
604,1,10,8,7,0.02,8,5.321197866666667
605,1,10,8,8,0.02,8,4.987997999999999
606,1,10,8,9,0.02,8,4.693990458412176
607,1,10,8,10,0.02,8,4.432630893550893
608,1,5,9,5,0.02,9,3.201581190809191
609,1,5,9,6,0.02,9,2.986965751048951
610,1,5,9,7,0.02,9,2.799040730769231
611,1,5,9,8,0.02,9,2.633121380090498
612,1,5,9,9,0.02,9,2.485564052941177
613,1,5,9,10,0.02,9,2.3534896749226006
614,1,6,9,5,0.02,9,3.8445426541458545
615,1,6,9,6,0.02,9,3.5873580688111892
616,1,6,9,7,0.02,9,3.3622109496503496
617,1,6,9,8,0.02,9,3.163444990045249
618,1,6,9,9,0.02,9,2.986670453393665
619,1,6,9,10,0.02,9,2.8284263269349843
620,1,7,9,5,0.02,9,4.4871982
621,1,7,9,6,0.02,9,4.187292278601399
622,1,7,9,7,0.02,9,3.924821061818182
623,1,7,9,8,0.02,9,3.6931580744549564
624,1,7,9,9,0.02,9,3.487158541628959
625,1,7,9,10,0.02,9,3.302768193331746
626,1,8,9,5,0.02,9,5.129797942857143
627,1,8,9,6,0.02,9,4.78707808
628,1,8,9,7,0.02,9,4.4871851793007
629,1,8,9,8,0.02,9,4.222543241661868
630,1,8,9,9,0.02,9,3.9872609451254624
631,1,8,9,10,0.02,9,3.7766915120743043
632,1,9,9,5,0.02,9,5.772397685714286
633,1,9,9,6,0.02,9,5.386837839999999
634,1,9,9,7,0.02,9,5.0494729750000005
635,1,9,9,8,0.02,9,4.751791200806252
636,1,9,9,9,0.02,9,4.487167221234061
637,1,9,9,10,0.02,9,4.250369511498409
638,1,10,9,5,0.02,9,6.414997428571429
639,1,10,9,6,0.02,9,5.9865976
640,1,10,9,7,0.02,9,5.61174775
641,1,10,9,8,0.02,9,5.280997882352942
642,1,10,9,9,0.02,9,4.986994170382558
643,1,10,9,10,0.02,9,4.723927355041244
644,1,5,10,5,0.02,10,3.319689316017316
645,1,5,10,6,0.02,10,3.1111120879120877
646,1,5,10,7,0.02,10,2.926952466063349
647,1,5,10,8,0.02,10,2.7631574183006538
648,1,5,10,9,0.02,10,2.6165293312693496
649,1,5,10,10,0.02,10,2.4845095030959756
650,1,6,10,5,0.02,10,3.986361198001999
651,1,6,10,6,0.02,10,3.7363592422577425
652,1,6,10,7,0.02,10,3.5156837760180997
653,1,6,10,8,0.02,10,3.3194400060331826
654,1,6,10,9,0.02,10,3.143771820433437
655,1,6,10,10,0.02,10,2.9855990736842104
656,1,7,10,5,0.02,10,4.6527981333333335
657,1,7,10,6,0.02,10,4.361231974125874
658,1,7,10,7,0.02,10,4.103931437474291
659,1,7,10,8,0.02,10,3.8751684580191053
660,1,7,10,9,0.02,10,3.6704263967611337
661,1,7,10,10,0.02,10,3.4860972950464393
662,1,8,10,5,0.02,10,5.319197866666666
663,1,8,10,6,0.02,10,4.985998
664,1,8,10,7,0.02,10,4.691990458412175
665,1,8,10,8,0.02,10,4.430630893550894
666,1,8,10,9,0.02,10,4.1967519733269825
667,1,8,10,10,0.02,10,3.9862217427006432
668,1,9,10,5,0.02,10,5.985597599999999
669,1,9,10,6,0.02,10,5.61074775
670,1,9,10,7,0.02,10,5.279997882352942
671,1,9,10,8,0.02,10,4.9859941703825585
672,1,9,10,9,0.02,10,4.722927355041243
673,1,9,10,10,0.02,10,4.486148433269826
674,1,10,10,5,0.02,10,6.651997333333333
675,1,10,10,6,0.02,10,6.2354975
676,1,10,10,7,0.02,10,5.867997647058824
677,1,10,10,8,0.02,10,5.541331111111112
678,1,10,10,9,0.02,10,5.249048510727663
679,1,10,10,10,0.02,10,4.985987932884453
680,1,5,1,5,0.03,1,0.806475
681,1,5,1,6,0.03,1,0.6911214285714286
682,1,5,1,7,0.03,1,0.60460625
683,1,5,1,8,0.03,1,0.5373166666666667
684,1,5,1,9,0.03,1,0.483485
685,1,5,1,10,0.03,1,0.43944090909090905
686,1,6,1,5,0.03,1,0.96797
687,1,6,1,6,0.03,1,0.8295457142857142
688,1,6,1,7,0.03,1,0.7257275
689,1,6,1,8,0.03,1,0.64498
690,1,6,1,9,0.03,1,0.580382
691,1,6,1,10,0.03,1,0.5275290909090908
692,1,7,1,6,0.03,1,0.96797
693,1,7,1,7,0.03,1,0.84684875
694,1,7,1,8,0.03,1,0.7526433333333333
695,1,7,1,9,0.03,1,0.677279
696,1,7,1,10,0.03,1,0.6156172727272727
697,1,8,1,7,0.03,1,0.96797
698,1,8,1,8,0.03,1,0.8603066666666667
699,1,8,1,9,0.03,1,0.7741760000000001
700,1,8,1,10,0.03,1,0.7037054545454545
701,1,9,1,8,0.03,1,0.96797
702,1,9,1,9,0.03,1,0.871073
703,1,9,1,10,0.03,1,0.7917936363636364
704,1,10,1,9,0.03,1,0.96797
705,1,10,1,10,0.03,1,0.8798818181818181
706,1,5,2,5,0.03,2,1.409984857142857
707,1,5,2,6,0.03,2,1.230019
708,1,5,2,7,0.03,2,1.0908161666666667
709,1,5,2,8,0.03,2,0.9799162666666666
710,1,5,2,9,0.03,2,0.889474218181818
711,1,5,2,10,0.03,2,0.814302
712,1,6,2,5,0.03,2,1.7007044285714286
713,1,6,2,6,0.03,2,1.48266475
714,1,6,2,7,0.03,2,1.31423425
715,1,6,2,8,0.03,2,1.1801834
716,1,6,2,9,0.03,2,1.0709467818181817
717,1,6,2,10,0.03,2,0.9802104999999999
718,1,7,2,5,0.03,2,1.9941982
719,1,7,2,6,0.03,2,1.7373911499999999
720,1,7,2,7,0.03,2,1.5392706166666668
721,1,7,2,8,0.03,2,1.3817451600000001
722,1,7,2,9,0.03,2,1.2534785854545454
723,1,7,2,10,0.03,2,1.1470017
724,1,8,2,6,0.03,2,1.9941982
725,1,8,2,7,0.03,2,1.7659252666666667
726,1,8,2,8,0.03,2,1.5846015466666667
727,1,8,2,9,0.03,2,1.437069629090909
728,1,8,2,10,0.03,2,1.3146756
729,1,9,2,7,0.03,2,1.9941982
730,1,9,2,8,0.03,2,1.78875256
731,1,9,2,9,0.03,2,1.6217199127272728
732,1,9,2,10,0.03,2,1.4832322
733,1,10,2,8,0.03,2,1.9941982
734,1,10,2,9,0.03,2,1.8074294363636365
735,1,10,2,10,0.03,2,1.6526714999999998
736,1,5,3,5,0.03,3,1.8608119464285715
737,1,5,3,6,0.03,3,1.6502142976190475
738,1,5,3,7,0.03,3,1.4820948583333333
739,1,5,3,8,0.03,3,1.3448643333333332
740,1,5,3,9,0.03,3,1.2307668045454545
741,1,5,3,10,0.03,3,1.1344287727272728
742,1,6,3,5,0.03,3,2.239959142857143
743,1,6,3,6,0.03,3,1.9871943452380953
744,1,6,3,7,0.03,3,1.7850063166666668
745,1,6,3,8,0.03,3,1.6197818848484848
746,1,6,3,9,0.03,3,1.4823231090909093
747,1,6,3,10,0.03,3,1.3662201993006993
748,1,7,3,5,0.03,3,2.6176351375
749,1,7,3,6,0.03,3,2.323887141666667
750,1,7,3,7,0.03,3,2.0882021841666667
751,1,7,3,8,0.03,3,1.8952593593939393
752,1,7,3,9,0.03,3,1.734564165909091
753,1,7,3,10,0.03,3,1.5987420583916085
754,1,8,3,5,0.03,3,2.9922973
755,1,8,3,6,0.03,3,2.659264266666667
756,1,8,3,7,0.03,3,2.390962566666667
757,1,8,3,8,0.03,3,2.1707731975757576
758,1,8,3,9,0.03,3,1.9870973054545455
759,1,8,3,10,0.03,3,1.8316922965034967
760,1,9,3,6,0.03,3,2.9922973
761,1,9,3,7,0.03,3,2.6925675700000005
762,1,9,3,8,0.03,3,2.44579984
763,1,9,3,9,0.03,3,2.239529858181818
764,1,9,3,10,0.03,3,2.0647688601398606
765,1,10,3,7,0.03,3,2.9922973
766,1,10,3,8,0.03,3,2.7198157272727275
767,1,10,3,9,0.03,3,2.4914691545454546
768,1,10,3,10,0.03,3,2.297669695804196
769,1,5,4,5,0.03,4,2.2097711587301587
770,1,5,4,6,0.03,4,1.9855484142857143
771,1,5,4,7,0.03,4,1.8021107575757578
772,1,5,4,8,0.03,4,1.6493619494949494
773,1,5,4,9,0.03,4,1.5202557510489514
774,1,5,4,10,0.03,4,1.4097337572427573
775,1,6,4,5,0.03,4,2.656924785714286
776,1,6,4,6,0.03,4,2.3886326095238095
777,1,6,4,7,0.03,4,2.168768503030303
778,1,6,4,8,0.03,4,1.9854396303030306
779,1,6,4,9,0.03,4,1.8303268545454547
780,1,6,4,10,0.03,4,1.697439238761239
781,1,7,4,5,0.03,4,3.102308311111112
782,1,7,4,6,0.03,4,2.7905398433333333
783,1,7,4,7,0.03,4,2.534780694545455
784,1,7,4,8,0.03,4,2.321273582828283
785,1,7,4,9,0.03,4,2.1404399160839165
786,1,7,4,10,0.03,4,1.9853833853146856
787,1,8,4,5,0.03,4,3.546352355555556
788,1,8,4,6,0.03,4,3.1911171200000004
789,1,8,4,7,0.03,4,2.8997881915151513
790,1,8,4,8,0.03,4,2.65644986020202
791,1,8,4,9,0.03,4,2.4501875356643357
792,1,8,4,10,0.03,4,2.2731888959040965
793,1,9,4,5,0.03,4,3.9903964000000003
794,1,9,4,6,0.03,4,3.59075676
795,1,9,4,7,0.03,4,3.263778872727273
796,1,9,4,8,0.03,4,2.990785861818182
797,1,9,4,9,0.03,4,2.7593224760839163
798,1,9,4,10,0.03,4,2.560592871528472
799,1,10,4,6,0.03,4,3.9903964000000003
800,1,10,4,7,0.03,4,3.627087636363637
801,1,10,4,8,0.03,4,3.324330333333334
802,1,10,4,9,0.03,4,3.067757662937063
803,1,10,4,10,0.03,4,2.847446815184816
804,1,5,5,5,0.03,5,2.487965101190476
805,1,5,5,6,0.03,5,2.259139334415585
806,1,5,5,7,0.03,5,2.0682940940656565
807,1,5,5,8,0.03,5,1.906781730769231
808,1,5,5,9,0.03,5,1.768379595154845
809,1,5,5,10,0.03,5,1.6484976491841494
810,1,6,5,5,0.03,5,2.9896275595238095
811,1,6,5,6,0.03,5,2.715993491341991
812,1,6,5,7,0.03,5,2.4875664128787878
813,1,6,5,8,0.03,5,2.294056111888112
814,1,6,5,9,0.03,5,2.1280813771228773
815,1,6,5,10,0.03,5,1.9842006643356644
816,1,7,5,5,0.03,5,3.48984685
817,1,7,5,6,0.03,5,3.1715254833333333
818,1,7,5,7,0.03,5,2.9057984880050505
819,1,7,5,8,0.03,5,2.680596601398601
820,1,7,5,9,0.03,5,2.4873263566433566
821,1,7,5,10,0.03,5,2.3196786995338
822,1,8,5,5,0.03,5,3.9893964000000004
823,1,8,5,6,0.03,5,3.626087636363636
824,1,8,5,7,0.03,5,3.3230462010101016
825,1,8,5,8,0.03,5,3.066278377622378
826,1,8,5,9,0.03,5,2.845888791208792
827,1,8,5,10,0.03,5,2.654655492773893
828,1,9,5,5,0.03,5,4.48894595
829,1,9,5,6,0.03,5,4.080223590909091
830,1,9,5,7,0.03,5,3.7396216250000003
831,1,9,5,8,0.03,5,3.451223254545455
832,1,9,5,9,0.03,5,3.203758690809191
833,1,9,5,10,0.03,5,2.9890367510489515
834,1,10,5,5,0.03,5,4.9884955
835,1,10,5,6,0.03,5,4.534359545454546
836,1,10,5,7,0.03,5,4.155912916666667
837,1,10,5,8,0.03,5,3.8356888461538468
838,1,10,5,9,0.03,5,3.5610705664335667
839,1,10,5,10,0.03,5,3.3228626493506495
840,1,5,6,5,0.03,6,2.7149934913419913
841,1,5,6,6,0.03,6,2.4865664128787874
842,1,5,6,7,0.03,6,2.293056111888112
843,1,5,6,8,0.03,6,2.1270813771228774
844,1,5,6,9,0.03,6,1.9832006643356646
845,1,5,6,10,0.03,6,1.8573120336538462
846,1,6,6,5,0.03,6,3.26141355974026
847,1,6,6,6,0.03,6,2.9882035255411257
848,1,6,6,7,0.03,6,2.7566787043123546
849,1,6,6,8,0.03,6,2.557983307559107
850,1,6,6,9,0.03,6,2.385622535384616
851,1,6,6,10,0.03,6,2.2347143337412585
852,1,7,6,5,0.03,6,3.806742018181818
853,1,7,6,6,0.03,6,3.4886337507575758
854,1,7,6,7,0.03,6,3.2191713217948723
855,1,7,6,8,0.03,6,2.987925013053613
856,1,7,6,9,0.03,6,2.7872855504895107
857,1,7,6,10,0.03,6,2.611557981381119
858,1,8,6,5,0.03,6,4.351705163636364
859,1,8,6,6,0.03,6,3.9883964
860,1,8,6,7,0.03,6,3.6808501543123544
861,1,8,6,8,0.03,6,3.4170336785880786
862,1,8,6,9,0.03,6,3.1881757236363635
863,1,8,6,10,0.03,6,2.987730637062937
864,1,9,6,5,0.03,6,4.896668309090909
865,1,9,6,6,0.03,6,4.48794595
866,1,9,6,7,0.03,6,4.142103953846154
867,1,9,6,8,0.03,6,3.8455836541458543
868,1,9,6,9,0.03,6,3.588453668811189
869,1,9,6,10,0.03,6,3.36329732465035
870,1,10,6,5,0.03,6,5.441631454545455
871,1,10,6,6,0.03,6,4.9874955
872,1,10,6,7,0.03,6,4.6032266153846155
873,1,10,6,8,0.03,6,4.273853285714287
874,1,10,6,9,0.03,6,3.9883401980019983
875,1,10,6,10,0.03,6,3.7384111172577423
876,1,5,7,5,0.03,7,2.9037984880050507
877,1,5,7,6,0.03,7,2.6785966013986013
878,1,5,7,7,0.03,7,2.4853263566433568
879,1,5,7,8,0.03,7,2.3176786995337997
880,1,5,7,9,0.03,7,2.170907059134615
881,1,5,7,10,0.03,7,2.0413679309954755
882,1,6,7,5,0.03,7,3.487633750757576
883,1,6,7,6,0.03,7,3.2181713217948724
884,1,6,7,7,0.03,7,2.9869250130536136
885,1,6,7,8,0.03,7,2.7862855504895108
886,1,6,7,9,0.03,7,2.610557981381119
887,1,6,7,10,0.03,7,2.4553870676470595
888,1,7,7,5,0.03,7,4.070654658333334
889,1,7,7,6,0.03,7,3.7567203234848487
890,1,7,7,7,0.03,7,3.48744582263986
891,1,7,7,8,0.03,7,3.2538694448329455
892,1,7,7,9,0.03,7,3.0493014910576925
893,1,7,7,10,0.03,7,2.8686423988379266
894,1,8,7,5,0.03,7,4.653462466666666
895,1,8,7,6,0.03,7,4.294811507692308
896,1,8,7,7,0.03,7,3.987330831002331
897,1,8,7,8,0.03,7,3.720725493209014
898,1,8,7,9,0.03,7,3.4872974690209793
899,1,8,7,10,0.03,7,3.2811817146853146
900,1,9,7,5,0.03,7,5.236270275000001
901,1,9,7,6,0.03,7,4.832787946153846
902,1,9,7,7,0.03,7,4.486945950000001
903,1,9,7,8,0.03,7,4.187176878601398
904,1,9,7,9,0.03,7,3.924797974318182
905,1,9,7,10,0.03,7,3.6931800597490745
906,1,10,7,5,0.03,7,5.819078083333333
907,1,10,7,6,0.03,7,5.370764384615384
908,1,10,7,7,0.03,7,4.9864955
909,1,10,7,8,0.03,7,4.653462466666666
910,1,10,7,9,0.03,7,4.3620339741258745
911,1,10,7,10,0.03,7,4.104836327180173
912,1,5,8,5,0.03,8,3.0632783776223778
913,1,5,8,6,0.03,8,2.8428887912087917
914,1,5,8,7,0.03,8,2.6516554927738927
915,1,5,8,8,0.03,8,2.4841670961538465
916,1,5,8,9,0.03,8,2.3362800199095024
917,1,5,8,10,0.03,8,2.2047635359477127
918,1,6,8,5,0.03,8,3.6788501543123546
919,1,6,8,6,0.03,8,3.415033678588079
920,1,6,8,7,0.03,8,3.1861757236363637
921,1,6,8,8,0.03,8,2.9857306370629373
922,1,6,8,9,0.03,8,2.808708210859728
923,1,6,8,10,0.03,8,2.651232147209653
924,1,7,8,5,0.03,8,4.293811507692308
925,1,7,8,6,0.03,8,3.9863308310023307
926,1,7,8,7,0.03,8,3.7197254932090136
927,1,7,8,8,0.03,8,3.486297469020979
928,1,7,8,9,0.03,8,3.2801817146853147
929,1,7,8,10,0.03,8,3.096830907642031
930,1,8,8,5,0.03,8,4.908641723076922
931,1,8,8,6,0.03,8,4.557310171428572
932,1,8,8,7,0.03,8,4.252787856534577
933,1,8,8,8,0.03,8,3.986256674871796
934,1,8,8,9,0.03,8,3.750981754471411
935,1,8,8,10,0.03,8,3.541737292344258
936,1,9,8,5,0.03,8,5.5234719384615385
937,1,9,8,6,0.03,8,5.128223942857144
938,1,9,8,7,0.03,8,4.78567568
939,1,9,8,8,0.03,8,4.485926279300699
940,1,9,8,9,0.03,8,4.2213953122501024
941,1,9,8,10,0.03,8,3.9861885333607567
942,1,10,8,5,0.03,8,6.138302153846155
943,1,10,8,6,0.03,8,5.6991377142857145
944,1,10,8,7,0.03,8,5.318528533333333
945,1,10,8,8,0.03,8,4.9854955
946,1,10,8,9,0.03,8,4.691631252529823
947,1,10,8,10,0.03,8,4.430389063485534
948,1,5,9,5,0.03,9,3.1997586908091913
949,1,5,9,6,0.03,9,2.985036751048952
950,1,5,9,7,0.03,9,2.796947293269231
951,1,5,9,8,0.03,9,2.6308283653846156
952,1,5,9,9,0.03,9,2.4830541926470593
953,1,5,9,10,0.03,9,2.3507586184210525
954,1,6,9,5,0.03,9,3.8425836541458542
955,1,6,9,6,0.03,9,3.585453668811189
956,1,6,9,7,0.03,9,3.36029732465035
957,1,6,9,8,0.03,9,3.1614679018099543
958,1,6,9,9,0.03,9,2.9845880563348417
959,1,6,9,10,0.03,9,2.826208941486068
960,1,7,9,5,0.03,9,4.484945950000001
961,1,7,9,6,0.03,9,4.185176878601398
962,1,7,9,7,0.03,9,3.9227979743181822
963,1,7,9,8,0.03,9,3.6911800597490747
964,1,7,9,9,0.03,9,3.4851808872171945
965,1,7,9,10,0.03,9,3.3007519495236965
966,1,8,9,5,0.03,9,5.127223942857143
967,1,8,9,6,0.03,9,4.784675679999999
968,1,8,9,7,0.03,9,4.484926279300699
969,1,8,9,8,0.03,9,4.220395312250102
970,1,8,9,9,0.03,9,3.985188533360757
971,1,8,9,10,0.03,9,3.7746589981424155
972,1,9,9,5,0.03,9,5.7695019357142865
973,1,9,9,6,0.03,9,5.384135140000001
974,1,9,9,7,0.03,9,5.04693919375
975,1,9,9,8,0.03,9,4.7494029449239
976,1,9,9,9,0.03,9,4.484899128587001
977,1,9,9,10,0.03,9,4.248194109795622
978,1,10,9,5,0.03,9,6.411779928571429
979,1,10,9,6,0.03,9,5.983594600000001
980,1,10,9,7,0.03,9,5.6089324375
981,1,10,9,8,0.03,9,5.278348176470588
982,1,10,9,9,0.03,9,4.984489714500206
983,1,10,9,10,0.03,9,4.721547300861677
984,1,5,10,5,0.03,10,3.317862649350649
985,1,5,10,6,0.03,10,3.109221462912088
986,1,5,10,7,0.03,10,2.9249425395927604
987,1,5,10,8,0.03,10,2.7609902205882353
988,1,5,10,9,0.03,10,2.614181784829722
989,1,5,10,10,0.03,10,2.4819702016253875
990,1,6,10,5,0.03,10,3.984340198001999
991,1,6,10,6,0.03,10,3.7344111172577423
992,1,6,10,7,0.03,10,3.5137559451357463
993,1,6,10,8,0.03,10,3.3174848099547516
994,1,6,10,9,0.03,10,3.141749676470589
995,1,6,10,10,0.03,10,2.9834793089783282
996,1,7,10,5,0.03,10,4.650462466666667
997,1,7,10,6,0.03,10,4.359033974125874
998,1,7,10,7,0.03,10,4.101836327180173
999,1,7,10,8,0.03,10,3.8731384008295624
1000,1,7,10,9,0.03,10,3.668423919980948
1001,1,7,10,10,0.03,10,3.4840879347523224
1002,1,8,10,5,0.03,10,5.316528533333333
1003,1,8,10,6,0.03,10,4.9834955
1004,1,8,10,7,0.03,10,4.689631252529823
1005,1,8,10,8,0.03,10,4.428389063485534
1006,1,8,10,9,0.03,10,4.194599310788283
1007,1,8,10,10,0.03,10,3.984129154465349
1008,1,9,10,5,0.03,10,5.9825946000000005
1009,1,9,10,6,0.03,10,5.6079324375
1010,1,9,10,7,0.03,10,5.277348176470588
1011,1,9,10,8,0.03,10,4.983489714500206
1012,1,9,10,9,0.03,10,4.720547300861677
1013,1,9,10,10,0.03,10,4.48387070532865
1014,1,10,10,5,0.03,10,6.648660666666667
1015,1,10,10,6,0.03,10,6.232369374999999
1016,1,10,10,7,0.03,10,5.865053529411765
1017,1,10,10,8,0.03,10,5.538550555555556
1018,1,10,10,9,0.03,10,5.246413270789582
1019,1,10,10,10,0.03,10,4.983480285825631
1020,1,5,1,5,0.04,1,0.7981333333333334
1021,1,5,1,6,0.04,1,0.6839714285714286
1022,1,5,1,7,0.04,1,0.59835
1023,1,5,1,8,0.04,1,0.5317555555555556
1024,1,5,1,9,0.04,1,0.47848
1025,1,5,1,10,0.04,1,0.4348909090909091
1026,1,6,1,5,0.04,1,0.95796
1027,1,6,1,6,0.04,1,0.8209657142857143
1028,1,6,1,7,0.04,1,0.71822
1029,1,6,1,8,0.04,1,0.6383066666666667
1030,1,6,1,9,0.04,1,0.574376
1031,1,6,1,10,0.04,1,0.5220690909090909
1032,1,7,1,6,0.04,1,0.95796
1033,1,7,1,7,0.04,1,0.83809
1034,1,7,1,8,0.04,1,0.7448577777777778
1035,1,7,1,9,0.04,1,0.670272
1036,1,7,1,10,0.04,1,0.6092472727272727
1037,1,8,1,7,0.04,1,0.95796
1038,1,8,1,8,0.04,1,0.8514088888888889
1039,1,8,1,9,0.04,1,0.7661680000000001
1040,1,8,1,10,0.04,1,0.6964254545454546
1041,1,9,1,8,0.04,1,0.95796
1042,1,9,1,9,0.04,1,0.862064
1043,1,9,1,10,0.04,1,0.7836036363636364
1044,1,10,1,9,0.04,1,0.95796
1045,1,10,1,10,0.04,1,0.8707818181818182
1046,1,5,2,5,0.04,2,1.404550857142857
1047,1,5,2,6,0.04,2,1.224156
1048,1,5,2,7,0.04,2,1.084865777777778
1049,1,5,2,8,0.04,2,0.9740437333333334
1050,1,5,2,9,0.04,2,0.8837594181818182
1051,1,5,2,10,0.04,2,0.8087813333333334
1052,1,6,2,5,0.04,2,1.6968434285714287
1053,1,6,2,6,0.04,2,1.477624
1054,1,6,2,7,0.04,2,1.3086453333333334
1055,1,6,2,8,0.04,2,1.1743776
1056,1,6,2,9,0.04,2,1.065104581818182
1057,1,6,2,10,0.04,2,0.974432
1058,1,7,2,5,0.04,2,1.9927968
1059,1,7,2,6,0.04,2,1.7338376000000002
1060,1,7,2,7,0.04,2,1.5345603555555556
1061,1,7,2,8,0.04,2,1.37641984
1062,1,7,2,9,0.04,2,1.2478475054545455
1063,1,7,2,10,0.04,2,1.1412474666666665
1064,1,8,2,6,0.04,2,1.9927968
1065,1,8,2,7,0.04,2,1.7626108444444446
1066,1,8,2,8,0.04,2,1.5801704533333334
1067,1,8,2,9,0.04,2,1.431988189090909
1068,1,8,2,10,0.04,2,1.3092277333333335
1069,1,9,2,7,0.04,2,1.9927968
1070,1,9,2,8,0.04,2,1.7856294400000001
1071,1,9,2,9,0.04,2,1.6175266327272726
1072,1,9,2,10,0.04,2,1.4783727999999998
1073,1,10,2,8,0.04,2,1.9927968
1074,1,10,2,9,0.04,2,1.8044628363636366
1075,1,10,2,10,0.04,2,1.6486826666666665
1076,1,5,3,5,0.04,3,1.8570045714285714
1077,1,5,3,6,0.04,3,1.6457217142857141
1078,1,5,3,7,0.04,3,1.4771649333333334
1079,1,5,3,8,0.04,3,1.3396773333333334
1080,1,5,3,9,0.04,3,1.2254478545454546
1081,1,5,3,10,0.04,3,1.1290632727272727
1082,1,6,3,5,0.04,3,2.237385142857143
1083,1,6,3,6,0.04,3,1.9837980952380954
1084,1,6,3,7,0.04,3,1.7809522666666666
1085,1,6,3,8,0.04,3,1.6152500848484848
1086,1,6,3,9,0.04,3,1.4774637090909093
1087,1,6,3,10,0.04,3,1.3611486993006996
1088,1,7,3,5,0.04,3,2.6157958000000003
1089,1,7,3,6,0.04,3,2.3214764
1090,1,7,3,7,0.04,3,2.0851015866666667
1091,1,7,3,8,0.04,3,1.8915520193939392
1092,1,7,3,9,0.04,3,1.730375890909091
1093,1,7,3,10,0.04,3,1.5941924083916086
1094,1,8,3,5,0.04,3,2.9901952
1095,1,8,3,6,0.04,3,2.6573957333333333
1096,1,8,3,7,0.04,3,2.3886602666666668
1097,1,8,3,8,0.04,3,2.1678903175757576
1098,1,8,3,9,0.04,3,1.9836647854545453
1099,1,8,3,10,0.04,3,1.8277946965034968
1100,1,9,3,6,0.04,3,2.9901952
1101,1,9,3,7,0.04,3,2.69067568
1102,1,9,3,8,0.04,3,2.44357216
1103,1,9,3,9,0.04,3,2.2368107781818183
1104,1,9,3,10,0.04,3,2.06155586013986
1105,1,10,3,7,0.04,3,2.9901952
1106,1,10,3,8,0.04,3,2.7179047272727272
1107,1,10,3,9,0.04,3,2.4892942545454546
1108,1,10,3,10,0.04,3,2.295076195804196
1109,1,5,4,5,0.04,4,2.2067363809523806
1110,1,5,4,6,0.04,4,1.9819305142857142
1111,1,5,4,7,0.04,4,1.7980157575757574
1112,1,5,4,8,0.04,4,1.6449029494949496
1113,1,5,4,9,0.04,4,1.515532151048951
1114,1,5,4,10,0.04,4,1.4048267572427573
1115,1,6,4,5,0.04,4,2.6546129523809525
1116,1,6,4,6,0.04,4,2.3858870095238096
1117,1,6,4,7,0.04,4,2.165547103030303
1118,1,6,4,8,0.04,4,1.9817814303030303
1119,1,6,4,9,0.04,4,1.8262990545454547
1120,1,6,4,10,0.04,4,1.6931132387612389
1121,1,7,4,5,0.04,4,3.100128355555556
1122,1,7,4,6,0.04,4,2.7882675733333335
1123,1,7,4,7,0.04,4,2.532207214545455
1124,1,7,4,8,0.04,4,2.31832214949495
1125,1,7,4,9,0.04,4,2.137107916083916
1126,1,7,4,10,0.04,4,1.981703485314685
1127,1,8,4,5,0.04,4,3.5438609777777783
1128,1,8,4,6,0.04,4,3.18887488
1129,1,8,4,7,0.04,4,2.8975241115151515
1130,1,8,4,8,0.04,4,2.653979513535354
1131,1,8,4,9,0.04,4,2.447421135664336
1132,1,8,4,10,0.04,4,2.270099295904096
1133,1,9,4,5,0.04,4,3.9875936000000003
1134,1,9,4,6,0.04,4,3.5882342400000002
1135,1,9,4,7,0.04,4,3.261485672727273
1136,1,9,4,8,0.04,4,2.988514501818182
1137,1,9,4,9,0.04,4,2.7569133560839156
1138,1,9,4,10,0.04,4,2.5579540715284717
1139,1,10,4,6,0.04,4,3.9875936000000003
1140,1,10,4,7,0.04,4,3.624539636363637
1141,1,10,4,8,0.04,4,3.321994666666667
1142,1,10,4,9,0.04,4,3.0654714629370634
1143,1,10,4,10,0.04,4,2.8450728151848157
1144,1,5,5,5,0.04,5,2.485316347936508
1145,1,5,5,6,0.04,5,2.2560500599134197
1146,1,5,5,7,0.04,5,2.0647857672727272
